Member_Account_No,Date,NĂM,THÁNG,Net Units Sold,Net Sales,Category Group,Brand,Store_No,Channel
PDM0022343,3/25/2026,2026,3,1,1175000,Bra,ELLE,PDM009,Offline
PDM0022343,3/25/2026,2026,3,1,358333,Underwear,ELLE,PDM009,Offline
PDM0020967,3/25/2026,2026,3,1,1125000,Bra,ELLE,PDM009,Offline
PDM0020967,3/25/2026,2026,3,1,1041667,Bra,ELLE,PDM009,Offline
PDM0022344,3/25/2026,2026,3,1,2333333,Sleepwear,Guy Laroche,PDM009,Offline
PDM0022344,3/25/2026,2026,3,1,700000,Bra,ELLE,PDM009,Offline
PDM0022344,3/25/2026,2026,3,1,700000,Bra,ELLE,PDM009,Offline
PDM0022345,3/26/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022345,3/26/2026,2026,3,1,341667,Underwear,ELLE,PDM001,Offline
PDM0022346,3/26/2026,2026,3,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0022346,3/26/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0002266,3/26/2026,2026,3,3,3375000,Bra,ELLE,PDM001,Offline
PDM0002266,3/26/2026,2026,3,1,1225000,Bra,ELLE,PDM001,Offline
PDM0022324,3/26/2026,2026,3,1,687500,Sleepwear,ELLE,PDM001,Offline
PDM0022324,3/26/2026,2026,3,1,1435185,Bra,Guy Laroche,PDM001,Offline
PDM0022248,3/26/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022248,3/26/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM001,Offline
,3/26/2026,2026,3,1,1527778,Shapewear,Miraclesuit,PDM003,Offline
PDM0022126,3/26/2026,2026,3,1,2491666,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022126,3/26/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022126,3/26/2026,2026,3,1,2291667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022126,3/26/2026,2026,3,1,2291667,Sleepwear,Guy Laroche,PDM003,Offline
,3/26/2026,2026,3,1,1527778,Shapewear,Miraclesuit,PDM003,Offline
,3/26/2026,2026,3,1,1157407,Bra,ELLE,PDM003,Offline
PDM0013675,3/26/2026,2026,3,-1,-1041667,Bra,ELLE,PDM006,Online
PDM0013675,3/26/2026,2026,3,-1,-398148,Underwear,ELLE,PDM006,Online
,3/26/2026,2026,3,1,756944,Sleepwear,ELLE,PDM006,Online
,3/26/2026,2026,3,1,826389,Sleepwear,ELLE,PDM006,Online
,3/26/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0020299,3/26/2026,2026,3,1,1041667,Bra,ELLE,PDM006,Online
PDM0020299,3/26/2026,2026,3,1,358333,Underwear,ELLE,PDM006,Online
PDM0022347,3/26/2026,2026,3,1,1208333,Shapewear,Miraclesuit,PDM006,Online
PDM0021376,3/26/2026,2026,3,2,756482,Underwear,ELLE,PDM006,Online
,3/26/2026,2026,3,1,1076389,Bra,ELLE,PDM007,Online
PDM0022348,3/27/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022348,3/27/2026,2026,3,1,1175000,Bra,Guy Laroche,PDM001,Offline
PDM0022349,3/27/2026,2026,3,1,1305556,Bra,ELLE,PDM001,Offline
PDM0022349,3/27/2026,2026,3,1,1175000,Bra,ELLE,PDM001,Offline
PDM0022349,3/27/2026,2026,3,1,1175000,Bra,ELLE,PDM001,Offline
PDM0022351,3/27/2026,2026,3,1,1041666,Bra,Guy Laroche,PDM001,Offline
PDM0022351,3/27/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0016394,3/27/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0016394,3/27/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
,3/27/2026,2026,3,1,1342593,Shapewear,Miraclesuit,PDM001,Offline
,3/27/2026,2026,3,1,398148,Underwear,ELLE,PDM003,Offline
,3/27/2026,2026,3,1,398148,Underwear,ELLE,PDM003,Offline
PDM0021241,3/27/2026,2026,3,1,1291666,Bra,ELLE,PDM003,Offline
PDM0021241,3/27/2026,2026,3,1,1041667,Bra,ELLE,PDM003,Offline
PDM0021241,3/27/2026,2026,3,1,1041667,Bra,ELLE,PDM003,Offline
PDM0012252,3/27/2026,2026,3,3,3125000,Bra,Guy Laroche,PDM003,Offline
PDM0012252,3/27/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM003,Offline
,3/27/2026,2026,3,1,1527778,Shapewear,Miraclesuit,PDM003,Offline
PDM0022350,3/27/2026,2026,3,1,1125000,Bra,ELLE,PDM003,Offline
PDM0022350,3/27/2026,2026,3,1,1125000,Bra,ELLE,PDM003,Offline
,3/27/2026,2026,3,1,1527778,Shapewear,Miraclesuit,PDM003,Offline
,3/27/2026,2026,3,-1,-1125000,Bra,ELLE,PDM006,Online
,3/27/2026,2026,3,1,1208333,Shapewear,Miraclesuit,PDM006,Online
,3/27/2026,2026,3,1,1041667,Bra,ELLE,PDM006,Online
PDM0015727,3/27/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM006,Online
,3/27/2026,2026,3,1,1250000,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,1,1078704,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,1,1282407,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,1,1226852,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,1,1226852,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,-1,-1273148,Bra,ELLE,PDM007,Online
,3/27/2026,2026,3,1,1375000,Bra,ELLE,PDM007,Online
PDM0019809,3/28/2026,2026,3,1,1250000,Bra,ELLE,PDM001,Offline
,3/28/2026,2026,3,2,2314815,Bra,ELLE,PDM001,Offline
PDM0011550,3/28/2026,2026,3,2,796296,Underwear,ELLE,PDM001,Offline
PDM0022353,3/28/2026,2026,3,1,1041666,Bra,Guy Laroche,PDM003,Offline
PDM0022353,3/28/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM003,Offline
,3/28/2026,2026,3,1,1250000,Bra,ELLE,PDM003,Offline
,3/28/2026,2026,3,1,379630,Underwear,ELLE,PDM003,Offline
PDM0022355,3/28/2026,2026,3,1,1041666,Bra,ELLE,PDM003,Offline
PDM0022355,3/28/2026,2026,3,1,1041667,Bra,ELLE,PDM003,Offline
PDM0022355,3/28/2026,2026,3,1,375000,Underwear,AnneBra,PDM003,Offline
PDM0022355,3/28/2026,2026,3,1,375000,Underwear,AnneBra,PDM003,Offline
PDM0022354,3/28/2026,2026,3,1,1041666,Bra,ELLE,PDM009,Offline
PDM0022354,3/28/2026,2026,3,1,1125000,Bra,ELLE,PDM009,Offline
PDM0022354,3/28/2026,2026,3,1,1125000,Bra,ELLE,PDM009,Offline
PDM0022354,3/28/2026,2026,3,1,1041667,Bra,ELLE,PDM009,Offline
PDM0019705,3/29/2026,2026,3,1,756944,Sleepwear,ELLE,PDM001,Offline
PDM0019705,3/29/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0019705,3/29/2026,2026,3,1,2291667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0019589,3/29/2026,2026,3,1,1187500,Bra,ELLE,PDM001,Offline
,3/29/2026,2026,3,1,444445,Underwear,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,444444,Underwear,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,1157408,Bra,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,444444,Underwear,Guy Laroche,PDM003,Offline
PDM0022356,3/29/2026,2026,3,1,1175001,Bra,ELLE,PDM003,Offline
PDM0022356,3/29/2026,2026,3,1,1125000,Bra,ELLE,PDM003,Offline
PDM0022356,3/29/2026,2026,3,1,358333,Underwear,ELLE,PDM003,Offline
PDM0022356,3/29/2026,2026,3,1,358333,Underwear,ELLE,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,875000,Bra,AnneBra,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,875000,Bra,AnneBra,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,1175000,Bra,ELLE,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,958333,Bra,AnneBra,PDM003,Offline
PDM0017560,3/29/2026,2026,3,1,2333333,Sleepwear,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,1305556,Bra,ELLE,PDM003,Offline
,3/29/2026,2026,3,1,398148,Underwear,ELLE,PDM003,Offline
PDM0022357,3/29/2026,2026,3,1,1041666,Bra,Guy Laroche,PDM003,Offline
PDM0022357,3/29/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0022358,3/29/2026,2026,3,1,1041666,Bra,ELLE,PDM003,Offline
PDM0022358,3/29/2026,2026,3,1,1041667,Bra,ELLE,PDM003,Offline
PDM0022358,3/29/2026,2026,3,1,1375000,Shapewear,Miraclesuit,PDM003,Offline
PDM0022358,3/29/2026,2026,3,1,1375000,Shapewear,Miraclesuit,PDM003,Offline
PDM0022359,3/29/2026,2026,3,1,1458334,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0022359,3/29/2026,2026,3,1,1458333,Shapewear,Naomi&Nicole,PDM003,Offline
,3/29/2026,2026,3,1,1064816,Bra,AnneBra,PDM003,Offline
,3/29/2026,2026,3,1,972222,Bra,AnneBra,PDM003,Offline
,3/29/2026,2026,3,1,444444,Underwear,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,444444,Underwear,Guy Laroche,PDM003,Offline
,3/29/2026,2026,3,1,398148,Underwear,ELLE,PDM003,Offline
,3/29/2026,2026,3,1,398148,Underwear,ELLE,PDM003,Offline
PDM0012585,3/30/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0012585,3/30/2026,2026,3,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0022352,3/30/2026,2026,3,1,2333334,Sleepwear,Guy Laroche,PDM001,Offline
PDM0022352,3/30/2026,2026,3,1,2333333,Sleepwear,Guy Laroche,PDM001,Offline
PDM0022352,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022352,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022352,3/30/2026,2026,3,1,659722,Sleepwear,ELLE,PDM001,Offline
PDM0019526,3/30/2026,2026,3,1,358333,Underwear,ELLE,PDM001,Offline
PDM0019526,3/30/2026,2026,3,1,2291667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0019526,3/30/2026,2026,3,1,2333333,Sleepwear,Guy Laroche,PDM001,Offline
PDM0019526,3/30/2026,2026,3,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0001577,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0001577,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022360,3/30/2026,2026,3,1,2718182,Sleepwear,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,1062501,Bra,ELLE,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,1062501,Bra,ELLE,PDM001,Offline
PDM0008459,3/30/2026,2026,3,2,676852,Underwear,ELLE,PDM001,Offline
PDM0008459,3/30/2026,2026,3,2,676852,Underwear,ELLE,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0008459,3/30/2026,2026,3,1,983796,Bra,Guy Laroche,PDM001,Offline
PDM0002727,3/30/2026,2026,3,2,2083333,Bra,ELLE,PDM001,Offline
PDM0000789,3/30/2026,2026,3,2,2313889,Bra,ELLE,PDM001,Offline
PDM0000789,3/30/2026,2026,3,2,2282407,Shapewear,Miraclesuit,PDM001,Offline
PDM0017379,3/30/2026,2026,3,1,1124999,Bra,ELLE,PDM001,Offline
PDM0017379,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0017379,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0017379,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM001,Offline
PDM0017379,3/30/2026,2026,3,1,1099537,Bra,ELLE,PDM001,Offline
PDM0022113,3/30/2026,2026,3,1,1361111,Bra,ELLE,PDM001,Offline
,3/30/2026,2026,3,1,1055556,Bra,ELLE,PDM003,Offline
,3/30/2026,2026,3,1,1157407,Bra,ELLE,PDM003,Offline
,3/30/2026,2026,3,1,1250000,Bra,ELLE,PDM003,Offline
,3/30/2026,2026,3,2,2083333,Bra,ELLE,PDM006,Online
PDM0022361,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0022361,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0022361,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0022361,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0022361,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM006,Online
PDM0015561,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0015561,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0008887,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0022363,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0014401,3/30/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0017864,3/30/2026,2026,3,1,378240,Underwear,ELLE,PDM006,Online
PDM0017864,3/30/2026,2026,3,1,378241,Underwear,ELLE,PDM006,Online
PDM0017864,3/30/2026,2026,3,1,378241,Underwear,ELLE,PDM006,Online
PDM0017864,3/30/2026,2026,3,1,378241,Underwear,ELLE,PDM006,Online
PDM0017864,3/30/2026,2026,3,1,378241,Underwear,ELLE,PDM006,Online
PDM0010087,3/30/2026,2026,3,3,1134722,Underwear,ELLE,PDM006,Online
PDM0022364,3/30/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0017949,3/30/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
PDM0018041,3/30/2026,2026,3,1,1041666,Bra,ELLE,PDM006,Online
PDM0018041,3/30/2026,2026,3,1,1041667,Bra,ELLE,PDM006,Online
,3/30/2026,2026,3,1,1282407,Bra,ELLE,PDM007,Online
,3/30/2026,2026,3,1,1282407,Bra,ELLE,PDM007,Online
,3/30/2026,2026,3,1,1180556,Bra,ELLE,PDM007,Online
,3/30/2026,2026,3,1,1078704,Bra,ELLE,PDM007,Online
,3/30/2026,2026,3,1,1282407,Bra,ELLE,PDM007,Online
,3/30/2026,2026,3,1,1078704,Bra,ELLE,PDM007,Online
PDM0003248,3/30/2026,2026,3,3,1015278,Underwear,ELLE,PDM009,Offline
PDM0003248,3/30/2026,2026,3,1,338426,Underwear,ELLE,PDM009,Offline
PDM0003248,3/30/2026,2026,3,1,338426,Underwear,ELLE,PDM009,Offline
PDM0003248,3/30/2026,2026,3,1,338426,Underwear,ELLE,PDM009,Offline
PDM0021441,3/30/2026,2026,3,1,1375000,Shapewear,Miraclesuit,PDM009,Offline
PDM0021441,3/30/2026,2026,3,1,1291667,Bra,ELLE,PDM009,Offline
PDM0021441,3/30/2026,2026,3,1,1225000,Bra,ELLE,PDM009,Offline
PDM0004498,3/31/2026,2026,3,1,1208333,Shapewear,Miraclesuit,PDM001,Offline
PDM0018506,3/31/2026,2026,3,2,2416667,Shapewear,Miraclesuit,PDM001,Offline
PDM0019809,3/31/2026,2026,3,1,1125001,Bra,ELLE,PDM001,Offline
PDM0019809,3/31/2026,2026,3,1,1125000,Bra,ELLE,PDM001,Offline
PDM0019809,3/31/2026,2026,3,1,358333,Underwear,ELLE,PDM001,Offline
PDM0019809,3/31/2026,2026,3,1,358333,Underwear,ELLE,PDM001,Offline
PDM0006140,3/31/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM001,Offline
,3/31/2026,2026,3,1,358334,Underwear,ELLE,PDM001,Offline
,3/31/2026,2026,3,1,398148,Underwear,ELLE,PDM001,Offline
,3/31/2026,2026,3,1,1375000,Shapewear,Miraclesuit,PDM001,Offline
PDM0007506,3/31/2026,2026,3,1,2214815,Sleepwear,Guy Laroche,PDM001,Offline
PDM0007506,3/31/2026,2026,3,1,2214815,Sleepwear,Guy Laroche,PDM001,Offline
PDM0014166,3/31/2026,2026,3,2,2250000,Bra,ELLE,PDM003,Offline
PDM0022366,3/31/2026,2026,3,1,1041666,Bra,ELLE,PDM003,Offline
PDM0022366,3/31/2026,2026,3,1,1041667,Bra,ELLE,PDM003,Offline
PDM0022367,3/31/2026,2026,3,1,1125001,Bra,ELLE,PDM003,Offline
PDM0022367,3/31/2026,2026,3,1,1125000,Bra,ELLE,PDM003,Offline
PDM0022367,3/31/2026,2026,3,1,826389,Sleepwear,ELLE,PDM003,Offline
PDM0022367,3/31/2026,2026,3,1,358333,Underwear,ELLE,PDM003,Offline
PDM0022367,3/31/2026,2026,3,1,358333,Underwear,ELLE,PDM003,Offline
PDM0022370,3/31/2026,2026,3,1,2333333,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022370,3/31/2026,2026,3,1,2491667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022370,3/31/2026,2026,3,1,826389,Sleepwear,ELLE,PDM003,Offline
PDM0017918,3/31/2026,2026,3,1,1041666,Bra,ELLE,PDM006,Online
PDM0017918,3/31/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM006,Online
,3/31/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
,3/31/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0009685,3/31/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
,3/31/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
,3/31/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
PDM0015727,3/31/2026,2026,3,1,1041667,Bra,Guy Laroche,PDM006,Online
,3/31/2026,2026,3,1,1125000,Bra,ELLE,PDM006,Online
,3/31/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0022368,3/31/2026,2026,3,1,1175000,Bra,ELLE,PDM006,Online
,3/31/2026,2026,3,1,1041667,Bra,ELLE,PDM006,Online
,3/31/2026,2026,3,1,398148,Underwear,ELLE,PDM006,Online
PDM0022369,3/31/2026,2026,3,1,1225000,Bra,ELLE,PDM006,Online
PDM0020321,3/31/2026,2026,3,1,687500,Sleepwear,ELLE,PDM006,Online
,3/31/2026,2026,3,1,1078704,Bra,ELLE,PDM007,Online
,3/31/2026,2026,3,1,417593,Underwear,ELLE,PDM007,Online
,3/31/2026,2026,3,-1,-1273148,Bra,ELLE,PDM007,Online
,3/31/2026,2026,3,1,1375000,Bra,ELLE,PDM007,Online
,3/31/2026,2026,3,1,1180556,Bra,ELLE,PDM007,Online
PDM0018571,4/1/2026,2026,4,1,1398149,Bra,Guy Laroche,PDM001,Offline
PDM0018571,4/1/2026,2026,4,1,1157407,Bra,Guy Laroche,PDM001,Offline
,4/1/2026,2026,4,1,1157407,Bra,ELLE,PDM001,Offline
,4/1/2026,2026,4,1,1342593,Shapewear,Miraclesuit,PDM001,Offline
PDM0022371,4/1/2026,2026,4,1,1175000,Bra,ELLE,PDM001,Offline
PDM0022371,4/1/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0022371,4/1/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0022371,4/1/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0022371,4/1/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM001,Offline
PDM0007024,4/1/2026,2026,4,1,1041667,Bra,ELLE,PDM001,Offline
PDM0007024,4/1/2026,2026,4,1,1125000,Bra,ELLE,PDM001,Offline
PDM0007024,4/1/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0007024,4/1/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0022372,4/1/2026,2026,4,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022372,4/1/2026,2026,4,1,1258333,Bra,Guy Laroche,PDM001,Offline
PDM0022372,4/1/2026,2026,4,1,1175000,Bra,ELLE,PDM001,Offline
PDM0003057,4/1/2026,2026,4,3,1015278,Underwear,ELLE,PDM001,Offline
PDM0003057,4/1/2026,2026,4,1,338426,Underwear,ELLE,PDM001,Offline
PDM0003057,4/1/2026,2026,4,1,338426,Underwear,ELLE,PDM001,Offline
,4/1/2026,2026,4,1,1250000,Bra,Guy Laroche,PDM001,Offline
PDM0014386,4/1/2026,2026,4,1,2491667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0014386,4/1/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM003,Offline
,4/1/2026,2026,4,1,379629,Underwear,ELLE,PDM003,Offline
,4/1/2026,2026,4,1,379630,Underwear,ELLE,PDM003,Offline
,4/1/2026,2026,4,1,379630,Underwear,ELLE,PDM003,Offline
PDM0001792,4/1/2026,2026,4,5,5000000,Bra,ELLE,PDM003,Offline
PDM0001792,4/1/2026,2026,4,2,637037,Underwear,ELLE,PDM003,Offline
PDM0001792,4/1/2026,2026,4,1,303704,Underwear,ELLE,PDM003,Offline
PDM0001792,4/1/2026,2026,4,4,1274074,Underwear,ELLE,PDM003,Offline
PDM0001792,4/1/2026,2026,4,2,637037,Underwear,ELLE,PDM003,Offline
,4/1/2026,2026,4,1,879630,Sleepwear,ELLE,PDM003,Offline
,4/1/2026,2026,4,1,1250000,Bra,ELLE,PDM003,Offline
,4/1/2026,2026,4,1,398148,Underwear,ELLE,PDM003,Offline
PDM0019657,4/1/2026,2026,4,1,1175000,Bra,ELLE,PDM006,Online
PDM0019657,4/1/2026,2026,4,1,358333,Underwear,ELLE,PDM006,Online
PDM0020008,4/1/2026,2026,4,1,1099537,Bra,ELLE,PDM006,Online
,4/1/2026,2026,4,1,2592593,Sleepwear,Guy Laroche,PDM009,Offline
PDM0016528,4/2/2026,2026,4,1,2037037,Sleepwear,Guy Laroche,PDM001,Offline
PDM0022376,4/2/2026,2026,4,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022376,4/2/2026,2026,4,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022376,4/2/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0022377,4/2/2026,2026,4,1,1175001,Bra,ELLE,PDM001,Offline
PDM0022377,4/2/2026,2026,4,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022377,4/2/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0022377,4/2/2026,2026,4,1,358333,Underwear,ELLE,PDM001,Offline
PDM0022379,4/2/2026,2026,4,1,1064815,Bra,ELLE,PDM001,Offline
PDM0022379,4/2/2026,2026,4,1,1064815,Bra,ELLE,PDM001,Offline
,4/2/2026,2026,4,1,1342593,Shapewear,Miraclesuit,PDM003,Offline
PDM0009764,4/2/2026,2026,4,1,2491666,Sleepwear,Guy Laroche,PDM003,Offline
PDM0009764,4/2/2026,2026,4,1,2491667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0005905,4/2/2026,2026,4,1,1064815,Bra,ELLE,PDM003,Offline
PDM0005905,4/2/2026,2026,4,1,1064815,Bra,ELLE,PDM003,Offline
,4/2/2026,2026,4,1,1305556,Bra,ELLE,PDM003,Offline
,4/2/2026,2026,4,1,416667,Underwear,AnneBra,PDM003,Offline
PDM0020601,4/2/2026,2026,4,2,2516666,Bra,Guy Laroche,PDM003,Offline
PDM0020601,4/2/2026,2026,4,2,2416667,Bra,Guy Laroche,PDM003,Offline
PDM0020601,4/2/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM003,Offline
PDM0020601,4/2/2026,2026,4,1,400000,Underwear,Guy Laroche,PDM003,Offline
,4/2/2026,2026,4,1,2768518,Sleepwear,Guy Laroche,PDM003,Offline
PDM0022373,4/2/2026,2026,4,1,1125000,Bra,ELLE,PDM006,Online
PDM0022373,4/2/2026,2026,4,1,358333,Underwear,ELLE,PDM006,Online
PDM0022374,4/2/2026,2026,4,1,1157407,Bra,ELLE,PDM006,Online
PDM0022375,4/2/2026,2026,4,1,1157407,Bra,ELLE,PDM006,Online
,4/2/2026,2026,4,1,398148,Underwear,ELLE,PDM006,Online
,4/2/2026,2026,4,1,398148,Underwear,ELLE,PDM006,Online
,4/2/2026,2026,4,1,398148,Underwear,ELLE,PDM006,Online
PDM0011986,4/2/2026,2026,4,1,1219908,Bra,Guy Laroche,PDM009,Offline
PDM0011986,4/2/2026,2026,4,1,432870,Underwear,Guy Laroche,PDM009,Offline
PDM0011986,4/2/2026,2026,4,1,338426,Underwear,ELLE,PDM009,Offline
PDM0022378,4/2/2026,2026,4,1,341666,Underwear,ELLE,PDM009,Offline
PDM0022378,4/2/2026,2026,4,1,1175000,Bra,ELLE,PDM009,Offline
PDM0022378,4/2/2026,2026,4,1,1041667,Bra,ELLE,PDM009,Offline
PDM0022378,4/2/2026,2026,4,1,358333,Underwear,ELLE,PDM009,Offline
PDM0022378,4/2/2026,2026,4,1,2491667,Sleepwear,Guy Laroche,PDM009,Offline
,4/3/2026,2026,4,1,1527778,Shapewear,Miraclesuit,PDM001,Offline
PDM0022371,4/3/2026,2026,4,1,870833,Sleepwear,ELLE,PDM001,Offline
PDM0022371,4/3/2026,2026,4,1,1240278,Bra,ELLE,PDM001,Offline
PDM0016876,4/3/2026,2026,4,1,378241,Underwear,ELLE,PDM001,Offline
PDM0016876,4/3/2026,2026,4,1,360648,Underwear,ELLE,PDM001,Offline
PDM0016876,4/3/2026,2026,4,1,1310648,Bra,ELLE,PDM001,Offline
,4/3/2026,2026,4,1,1250000,Bra,ELLE,PDM001,Offline
PDM0012734,4/3/2026,2026,4,2,2125000,Bra,ELLE,PDM001,Offline
PDM0022380,4/3/2026,2026,4,1,1174999,Bra,ELLE,PDM001,Offline
PDM0022380,4/3/2026,2026,4,1,1041667,Bra,ELLE,PDM001,Offline
PDM0022380,4/3/2026,2026,4,1,1125000,Bra,ELLE,PDM001,Offline
PDM0022380,4/3/2026,2026,4,1,1041667,Bra,ELLE,PDM001,Offline
PDM0017569,4/3/2026,2026,4,1,1041666,Bra,ELLE,PDM001,Offline
PDM0017569,4/3/2026,2026,4,1,1175000,Bra,ELLE,PDM001,Offline
PDM0017569,4/3/2026,2026,4,1,2291667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0017569,4/3/2026,2026,4,1,2291667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0022382,4/3/2026,2026,4,1,1375000,Shapewear,Miraclesuit,PDM001,Offline
